A,B,C,D,E
Je_ramène_mon_coeur_au_trône,Je_me_livre_totalement,Nous_nous_prosternons,Roi_de_mon_salut,Tout_genoux_fléchissent
Je_ramène_mon_coeur_au_trône,Je_me_livre_totalement,Nous_nous_prosternons,Roi_de_mon_salut,jamais
Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua
Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga,Tu_es_Emmanuel,Je_reconnais
Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga,Tu_es_Emmanuel,Nzambe_oyo_andiye
Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga,Tu_es_digne,Pour_cet_immense_bohneur
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Alpha_Oméga
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Oui_je_le_vois
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Parfum
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Sa_main_nous_touche
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire
Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons,Nous_élevons_ton_Nom_plus_haut,Que_tes_vives_eaux
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Au_dessus_de_tout,Jésus_nous_te_couronnons
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Au_dessus_de_tout,Seigneur_tu_es_plus_précieux
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Au_dessus_de_tout,Tout_honneur
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,Alpha_Oméga
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,Je_t_aime_tu_le_sais
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,Jésus_nous_te_couronnons
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,L_amour_est_une_personne
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,Le_nom_de_Jésus
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer,Roi_de_mon_salut
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut,jamais
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais
Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus,Tu_es_Emmanuel,Nzambe_oyo_andiye
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Dans_les_cieux,Yahwe
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua,Alleluia_eh
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua,Alléluia
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua,Dignes_es_tu
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene,Saint_saint_saint_est_l_éternel
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_flechissent,Yeshoua
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus
Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté
Hosanna,Il_est_le_même,C_est_pourquoi,Eh_eh_mon_Dieu_mon_Roi,L_heure_de_la_victoire
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Emmanuel
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Emmanuel_est_là
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Je_veux_t_adorer
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Majesté
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Plus_près_de_toi
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Quand_je_contemple_ta_sainteté
Hosanna,Il_est_le_même,C_est_pourquoi,Emmanuel,Rien_n_est_égal
Hosanna,Il_est_le_même,Il_est_vivant_Jésus,Alleluia,Alleluia_amen
Hosanna,Il_est_le_même,Il_est_vivant_Jésus,Alleluia,Jéhovah
Hosanna,Il_est_le_même,Il_est_vivant_Jésus,Jehova_est_son_nom,Nkolo_Yesu_ozali_nzambe
Hosanna,Il_est_le_même,Je_veux_chanter_pour_Jésus,L_heure_de_la_victoire,C_est_pourquoi
Hosanna,Il_est_le_même,Je_veux_chanter_pour_Jésus,L_heure_de_la_victoire,Il_est_le_même
Hosanna,Il_est_le_même,La_joie_du_Seigneur,Jésus_a_marché,Eh_mon_Dieu_mon_Roi
Hosanna,Il_est_le_même,La_joie_du_Seigneur,Jésus_a_marché,Je_n_ai_rien_fait_mais_mon_nom
Hosanna,Il_est_le_même,Tu_es_le_Dieu_des_miracles,L_heure_de_la_victoire,C_est_pourquoi
Hosanna,Il_est_le_même,Tu_es_le_Dieu_des_miracles,L_heure_de_la_victoire,Il_est_le_même
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_Emmanuel,Je_reconnais
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_Emmanuel,Nzambe_oyo_andiye
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_digne,Pour_cet_immense_bohneur
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Dans_les_cieux,Dieu_est_fidèle
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Dans_les_cieux,Nous_nous_prosternons
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Dans_les_cieux,Yahwe
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Emmanuel
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Fais_moi_monter
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Gloire_à_l_agneau
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Je_reconnais
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Majesté
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Plus_haut
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire,Que_ta_présence_en_moi
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Ouvres_les_écluses_des_cieux,Roi_de_mon_salut
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Ouvres_les_écluses_des_cieux,Tu_viens_du_ciel
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal,Le_nom_de_Jésus
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal,Masiya_azali_lisekua
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal,Sans_pareil
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Parfum,Entre_tes_mains,Masiya_azali_lisekua
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Parfum,Tu_es_digne,Pour_cet_immense_bohneur
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois,Dans_les_cieux
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois,De_gloire_en_gloire
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois,Ouvres_les_écluses_des_cieux
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois,Rien_n_est_égal
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux,Roi_de_mon_salut
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux,Tu_viens_du_ciel
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Emmanuel
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Emmanuel_est_là
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Je_veux_t_adorer
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Majesté
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Plus_près_de_toi
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Quand_je_contemple_ta_sainteté
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel,Rien_n_est_égal
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus,Au_dessus_de_tout
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus,Je_veux_exprimer
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus,Tu_es_Emmanuel
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Car_il_est_glorieux
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Gloire_à_l_agneau
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Natatoli
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Parfum,Entre_tes_mains
Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau,Tu_es_Yahwe,Parfum,Tu_es_digne
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Alpha_Oméga,Entre_tes_mains
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Alpha_Oméga,Tu_es_Emmanuel
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Alpha_Oméga,Tu_es_digne
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Je_t_aime_tu_le_sais,T_adorer
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Jésus_nous_te_couronnons,Gloire_à_l_agneau
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Jésus_nous_te_couronnons,Nous_élevons_ton_Nom_plus_haut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,L_amour_est_une_personne,Amoureux
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Le_nom_de_Jésus,Au_dessus_de_tout
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Le_nom_de_Jésus,Je_veux_exprimer
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Le_nom_de_Jésus,Roi_de_mon_salut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Le_nom_de_Jésus,Tu_es_Emmanuel
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Dans_les_cieux
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Masiya_azali_lisekua
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Nzambe_monene
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Revetu_de_gloire
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_flechissent
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,Tout_genoux_fléchissent
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Je_veux_exprimer,Roi_de_mon_salut,jamais
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Assis_sur_ton_trône,Jésus_nous_te_couronnons
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Mon_âme_soupir,Il_a_promis
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Nous_nous_prosternons,J_entre_dans_le_saint_des_saints
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Nous_nous_prosternons,Mon_ame_soupire_apres_toi
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Nous_nous_prosternons,Mon_âme_soupir
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Nous_nous_prosternons,Na_likolo
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Nous_nous_prosternons,Roi_de_mon_salut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Père_nous_t_adorons,Gloire_à_l_agneau
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Jéhovah_est_son_nom,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Au_dessus_de_tout,Jésus_nous_te_couronnons
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Au_dessus_de_tout,Seigneur_tu_es_plus_précieux
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Au_dessus_de_tout,Tout_honneur
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,Alpha_Oméga
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,Je_t_aime_tu_le_sais
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,Jésus_nous_te_couronnons
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,L_amour_est_une_personne
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,Le_nom_de_Jésus
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Je_veux_exprimer,Roi_de_mon_salut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Roi_de_mon_salut,jamais
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Le_nom_de_Jésus,Tu_es_Emmanuel,Nzambe_oyo_andiye
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,Alpha_Oméga
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,Je_t_aime_tu_le_sais
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,Jésus_nous_te_couronnons
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,L_amour_est_une_personne
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,Le_nom_de_Jésus
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Je_veux_exprimer,Roi_de_mon_salut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Nous_nous_prosternons,J_entre_dans_le_saint_des_saints
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Nous_nous_prosternons,Mon_ame_soupire_apres_toi
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Nous_nous_prosternons,Mon_âme_soupir
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Nous_nous_prosternons,Na_likolo
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,Nous_nous_prosternons,Roi_de_mon_salut
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,jamais_tu_seras,Il_a_recu_le_nom
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,jamais_tu_seras,Il_a_reçu_le_nom
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,jamais_tu_seras,Jéhovah_est_son_nom
Yesu_yo_Nzambe_nanguya,Likolo_na_se,Tout_honneur,À_jamais,Nzambe_monene
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Alpha_Oméga
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Oui_je_le_vois
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Parfum
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Sa_main_nous_touche
Dans_les_cieux_nous_chanterons,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Tu_es_Yahwe
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Eliya,De_gloire_en_gloire
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Eliya,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Je_t_aime_tu_le_sais
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,L_amour_est_une_personne
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus
Parfum,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut
Il_est_vivant_Jésus,Jehova_est_son_nom,Nkolo_Yesu_ozali_nzambe,Moko_te,Na_mona_yo_oh_Yesu
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Il_a_promis,Mon_âme_béni_l_Eternel,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Alleluia_eh
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Alléluia
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Dignes_es_tu
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Eliya
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Je_veux_exprimer
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Matando
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Matondo
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Oza_mosantu
Quand_je_contemple_ta_sainteté,Mon_âme_soupir,Yahwe_na_ye_kokumamela_ye,Un_jour_je_sais,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone,Je_me_livre_totalement
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,J_entre_dans_le_saint_des_saints
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Je_me_livre_totalement
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Je_t_aime_tu_le_sais
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Le_nom_de_Jésus
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Père_nous_t_adorons
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Rien_n_est_égal,Le_nom_de_Jésus
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Rien_n_est_égal,Sans_pareil
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Tu_es_Yahwe,Il_s_appelle_Emmanuel
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Tu_es_Yahwe,Le_nom_de_Jésus
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Tu_es_Yahwe,Parfum
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Oza_malamu
Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Un_jour_je_sais
